2017-08-21 15:29:12,483 [ 896164]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:29:12,483 [ 896164]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:29:12,483 [ 896164]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:29:12,551 [ 896232]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:29:37,704 [ 921385]   INFO - CPPImporter.plugin.Remove_Action - [LOG] Remove Intention for 1 nodes. 
2017-08-21 15:29:37,704 [ 921385]   INFO - CPPImporter.plugin.Remove_Action - [LOG] View of Keep Intention is Mainline 
2017-08-21 15:29:37,718 [ 921399]   INFO - CPPImporter.plugin.Remove_Action - Propose anti Intention for else branch 
2017-08-21 15:29:40,787 [ 924468]   INFO - CPPImporter.plugin.UpdatePreview - Initialize future model 
2017-08-21 15:29:40,788 [ 924469]   INFO - CPPImporter.plugin.UpdatePreview - Create node mapping 
2017-08-21 15:29:40,788 [ 924469]   INFO - CPPImporter.plugin.UpdatePreview - Node mapping done 
2017-08-21 15:29:40,788 [ 924469]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:29:40,791 [ 924472]   WARN - CPPImporter.plugin.IntentionExecutor - true branch. indexOf node 0 
2017-08-21 15:29:40,792 [ 924473]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:29:40,792 [ 924473]   INFO - CPPImporter.plugin.IntentionExecutor - defined(FEAT_CMDL_COMPL)isComplexCondition false 
2017-08-21 15:29:40,792 [ 924473]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:29:40,793 [ 924474]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Remove 
2017-08-21 15:29:40,795 [ 924476]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:29:40,797 [ 924478]   INFO - CPPImporter.plugin.IntentionExecutor - defined(OS2)isComplexCondition false 
2017-08-21 15:29:40,797 [ 924478]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:29:40,818 [ 924499]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Remove 
2017-08-21 15:29:40,831 [ 924512]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:29:40,832 [ 924513]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:29:40,832 [ 924513]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:29:40,908 [ 924589]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:29:40,909 [ 924590]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:29:47,046 [ 930727]   INFO - CPPImporter.plugin.Keep_Action - [LOG] Intention Keep for 1 nodes. 
2017-08-21 15:29:47,046 [ 930727]   INFO - CPPImporter.plugin.Keep_Action - [LOG] View of Keep Intention is Clone 
2017-08-21 15:29:47,046 [ 930727]   INFO - CPPImporter.plugin.Keep_Action - No automatic anti Intention, branch is not completly selected 
2017-08-21 15:29:47,046 [ 930727]   INFO - CPPImporter.plugin.Keep_Action - Update Preview 
2017-08-21 15:29:47,046 [ 930727]   INFO - CPPImporter.plugin.UpdatePreview - Initialize future model 
2017-08-21 15:29:47,046 [ 930727]   INFO - CPPImporter.plugin.UpdatePreview - Create node mapping 
2017-08-21 15:29:47,047 [ 930728]   INFO - CPPImporter.plugin.UpdatePreview - Node mapping done 
2017-08-21 15:29:47,055 [ 930736]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:29:47,066 [ 930747]   WARN - CPPImporter.plugin.IntentionExecutor - true branch. indexOf node 0 
2017-08-21 15:29:47,067 [ 930748]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:29:47,067 [ 930748]   INFO - CPPImporter.plugin.IntentionExecutor - defined(FEAT_CMDL_COMPL)isComplexCondition false 
2017-08-21 15:29:47,067 [ 930748]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:29:47,067 [ 930748]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Remove 
2017-08-21 15:29:47,068 [ 930749]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:29:47,068 [ 930749]   INFO - CPPImporter.plugin.IntentionExecutor - defined(OS2)isComplexCondition false 
2017-08-21 15:29:47,068 [ 930749]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:29:47,068 [ 930749]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Remove 
2017-08-21 15:29:47,068 [ 930749]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:29:47,069 [ 930750]   WARN - CPPImporter.plugin.IntentionExecutor - MakeMandatory: node 0 is not in #if/#ifdef 
2017-08-21 15:29:47,069 [ 930750]   WARN - CPPImporter.plugin.IntentionExecutor - Action MakeMandatory only possible if all selected nodes are within an #if/#ifdef 
2017-08-21 15:29:47,069 [ 930750]  ERROR - CPPImporter.plugin.IntentionExecutor - Failed prerequiste check 
2017-08-21 15:29:47,076 [ 930757]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:29:47,077 [ 930758]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:29:47,077 [ 930758]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:29:47,078 [ 930759]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:29:47,142 [ 930823]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:29:47,143 [ 930824]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:08,180 [ 951861]   INFO - CPPImporter.plugin.KeepAsFeature_Action - [LOG] Intention Keep As Feature for 7 nodes. 
2017-08-21 15:30:15,117 [ 958798]   INFO - CPPImporter.plugin.KeepAsFeature_Action - [LOG] View of Keep Intention is default 
2017-08-21 15:30:15,117 [ 958798]   INFO - CPPImporter.plugin.KeepAsFeature_Action - No automatic Exclusive Intention, branch is not completly selected 
2017-08-21 15:30:15,119 [ 958800]   INFO - CPPImporter.plugin.UpdatePreview - Initialize future model 
2017-08-21 15:30:15,119 [ 958800]   INFO - CPPImporter.plugin.UpdatePreview - Create node mapping 
2017-08-21 15:30:15,119 [ 958800]   INFO - CPPImporter.plugin.UpdatePreview - Node mapping done 
2017-08-21 15:30:15,122 [ 958803]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:30:15,124 [ 958805]   WARN - CPPImporter.plugin.IntentionExecutor - true branch. indexOf node 0 
2017-08-21 15:30:15,125 [ 958806]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:30:15,125 [ 958806]   INFO - CPPImporter.plugin.IntentionExecutor - defined(FEAT_CMDL_COMPL)isComplexCondition false 
2017-08-21 15:30:15,125 [ 958806]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:15,125 [ 958806]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Remove 
2017-08-21 15:30:15,127 [ 958808]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:30:15,127 [ 958808]   INFO - CPPImporter.plugin.IntentionExecutor - defined(OS2)isComplexCondition false 
2017-08-21 15:30:15,127 [ 958808]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:15,127 [ 958808]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Remove 
2017-08-21 15:30:15,128 [ 958809]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:30:15,128 [ 958809]   WARN - CPPImporter.plugin.IntentionExecutor - MakeMandatory: node 0 is not in #if/#ifdef 
2017-08-21 15:30:15,128 [ 958809]   WARN - CPPImporter.plugin.IntentionExecutor - Action MakeMandatory only possible if all selected nodes are within an #if/#ifdef 
2017-08-21 15:30:15,128 [ 958809]  ERROR - CPPImporter.plugin.IntentionExecutor - Failed prerequiste check 
2017-08-21 15:30:15,129 [ 958810]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:15,129 [ 958810]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 1 
2017-08-21 15:30:15,129 [ 958810]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:15,129 [ 958810]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:15,137 [ 958818]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:15,137 [ 958818]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:15,155 [ 958836]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:15,156 [ 958837]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:15,156 [ 958837]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:15,156 [ 958837]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:15,157 [ 958838]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
