id,pr,sha,author,committer,mergemessage,#parents,url,html
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,59d6c7ef9500231037ee3e658ab7690df38ea79d,jaysonkelly,web-flow,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/59d6c7ef9500231037ee3e658ab7690df38ea79d,https://github.com/MarlinFirmware/Marlin/commit/59d6c7ef9500231037ee3e658ab7690df38ea79d
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,2eca63acb10ead3cae6f4eb0928cd3fb56aa8cfa,jaysonkelly,web-flow,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/2eca63acb10ead3cae6f4eb0928cd3fb56aa8cfa,https://github.com/MarlinFirmware/Marlin/commit/2eca63acb10ead3cae6f4eb0928cd3fb56aa8cfa
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,426cbadd38bd72575936eaabdabd5f1a9429c8e2,jaysonkelly,web-flow,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/426cbadd38bd72575936eaabdabd5f1a9429c8e2,https://github.com/MarlinFirmware/Marlin/commit/426cbadd38bd72575936eaabdabd5f1a9429c8e2
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,2ba30bea1174eb285ac1b21471a675e8cfc6e111,jaysonkelly,web-flow,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/2ba30bea1174eb285ac1b21471a675e8cfc6e111,https://github.com/MarlinFirmware/Marlin/commit/2ba30bea1174eb285ac1b21471a675e8cfc6e111
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,67154bff6bd7679617795a824f2cbb905a48a54a,jaysonkelly,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/67154bff6bd7679617795a824f2cbb905a48a54a,https://github.com/MarlinFirmware/Marlin/commit/67154bff6bd7679617795a824f2cbb905a48a54a
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,ab90fd4da731891b4af302c651ddf13b53f655a4,jaysonkelly,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/ab90fd4da731891b4af302c651ddf13b53f655a4,https://github.com/MarlinFirmware/Marlin/commit/ab90fd4da731891b4af302c651ddf13b53f655a4
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,d5819742c7fa46be5681962dd14eb4063bbcbb3c,jaysonkelly,web-flow,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/d5819742c7fa46be5681962dd14eb4063bbcbb3c,https://github.com/MarlinFirmware/Marlin/commit/d5819742c7fa46be5681962dd14eb4063bbcbb3c
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,3482ef97c8370075fcfd189e401cce38404ca1d9,jaysonkelly,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/3482ef97c8370075fcfd189e401cce38404ca1d9,https://github.com/MarlinFirmware/Marlin/commit/3482ef97c8370075fcfd189e401cce38404ca1d9
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,e8a499941e9a6a1e26d6c67ed39a4a9d1b109dfd,jaysonkelly,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/e8a499941e9a6a1e26d6c67ed39a4a9d1b109dfd,https://github.com/MarlinFirmware/Marlin/commit/e8a499941e9a6a1e26d6c67ed39a4a9d1b109dfd
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,c8ea5ce25262250e89a6a68602ccef82a144ee7b,jaysonkelly,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/c8ea5ce25262250e89a6a68602ccef82a144ee7b,https://github.com/MarlinFirmware/Marlin/commit/c8ea5ce25262250e89a6a68602ccef82a144ee7b
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,7b2db88e16a43bdc2097e287fb693836cdd1bbc1,jaysonkelly,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/7b2db88e16a43bdc2097e287fb693836cdd1bbc1,https://github.com/MarlinFirmware/Marlin/commit/7b2db88e16a43bdc2097e287fb693836cdd1bbc1
